year,species_code,comp_type,iss_age,region
2005,10200,total,59.53388620003073,egoa
2005,10200,total,107.41998990191809,wcgoa
2007,10200,female,8.369680724422562,egoa
2007,10200,female,74.60129306888395,wcgoa
2007,10200,male,20.986054067909517,egoa
2007,10200,male,49.62097848751912,wcgoa
2007,10200,total,33.348961870353385,egoa
2007,10200,total,114.61406108266424,wcgoa
2009,10200,female,36.24551280402495,egoa
2009,10200,female,61.4038884801664,wcgoa
2009,10200,male,32.903196795388425,egoa
2009,10200,male,44.740281944531446,wcgoa
2009,10200,total,63.739282596137485,egoa
2009,10200,total,99.7874644135015,wcgoa
2011,10200,female,36.01292947657026,egoa
2011,10200,female,47.86486297172988,wcgoa
2011,10200,male,31.309989126348167,egoa
2011,10200,male,41.40110964648402,wcgoa
2011,10200,total,59.37020042733329,egoa
2011,10200,total,85.72951576571464,wcgoa
2013,10200,female,33.82806595430471,egoa
2013,10200,female,53.575829277469694,wcgoa
2013,10200,male,33.27279248572483,egoa
2013,10200,male,29.733721912586056,wcgoa
2013,10200,total,61.39407064027756,egoa
2013,10200,total,69.74355290470817,wcgoa
2015,10200,female,9.060763940950393,egoa
2015,10200,female,49.94854213218927,wcgoa
2015,10200,male,7.640704739838873,egoa
2015,10200,male,36.14714981731308,wcgoa
2015,10200,total,18.480322945808787,egoa
2015,10200,total,81.12637329668858,wcgoa
2017,10200,female,32.639997737844794,egoa
2017,10200,female,116.65625120209172,wcgoa
2017,10200,male,41.32789676110297,egoa
2017,10200,male,68.62433706151506,wcgoa
2017,10200,total,68.158899594822,egoa
2017,10200,total,161.09433581105202,wcgoa
2019,10200,female,50.48995923661998,egoa
2019,10200,female,145.99605993438234,wcgoa
2019,10200,male,50.77435842610767,egoa
2019,10200,male,84.27931729761262,wcgoa
2019,10200,total,93.0533828097138,egoa
2019,10200,total,208.1152083301867,wcgoa
1991,21720,female,35.517689586708826,ai
1991,21720,male,44.81640503563162,ai
1991,21720,total,43.94235988641259,ai
1991,21740,female,78.28890989152949,ai
1991,21740,male,87.86951119897962,ai
1991,21740,total,116.51217490367104,ai
1991,21921,female,21.395569448830823,ai
1991,21921,male,17.940894333822463,ai
1991,21921,total,31.08243780927574,ai
1991,30060,female,58.210846478778926,ai
1991,30060,male,67.6246157352888,ai
1991,30060,total,96.31089249550604,ai
1991,30420,female,47.875407812701454,ai
1991,30420,male,27.97158037012203,ai
1991,30420,total,60.841949284195714,ai
1994,21720,female,28.92696840696113,ai
1994,21720,male,22.249843341205448,ai
1994,21720,total,26.620523456045795,ai
1994,21740,female,72.20779643149862,ai
1994,21740,male,50.16966468045738,ai
1994,21740,total,71.06384031337248,ai
1994,21921,female,63.68426648130249,ai
1994,21921,male,42.5686840166714,ai
1994,21921,total,75.24891060804767,ai
1994,30060,female,81.14845856658333,ai
1994,30060,male,91.64787447779842,ai
1994,30060,total,146.55419311107642,ai
1994,30420,female,45.86435717056224,ai
1994,30420,male,54.10830249532864,ai
1994,30420,total,79.54378428664073,ai
1997,21720,female,57.60870212666121,ai
1997,21720,male,55.38337088398429,ai
1997,21720,total,67.15284492711827,ai
1997,21740,female,93.07788648301498,ai
1997,21740,male,88.37675154908835,ai
1997,21740,total,151.28664605125704,ai
1997,21921,female,51.25792401833437,ai
1997,21921,male,44.69186690775237,ai
1997,21921,total,70.20488840348729,ai
1997,30060,female,111.44721424851728,ai
1997,30060,male,91.17992517378065,ai
1997,30060,total,175.67697550487395,ai
1997,30420,female,50.111217719070545,ai
1997,30420,male,59.52405557673741,ai
1997,30420,total,89.63179081804833,ai
2000,21720,female,117.39418414273996,ai
2000,21720,male,99.73292831221858,ai
2000,21720,total,150.53696005124547,ai
2000,21740,female,70.62929861123936,ai
2000,21740,male,52.98599600806365,ai
2000,21740,total,74.89786443957107,ai
2000,21921,female,39.63586056829469,ai
2000,21921,male,22.676019701340795,ai
2000,21921,total,33.80450431749723,ai
2000,30060,female,140.10875585239688,ai
2000,30060,male,110.30147854185893,ai
2000,30060,total,200.1062223497448,ai
2000,30420,female,76.11020353223995,ai
2000,30420,male,71.6529085962636,ai
2000,30420,total,130.57986400473484,ai
2002,21720,female,130.45274153424205,ai
2002,21720,male,157.71342833134614,ai
2002,21720,total,181.9916951286838,ai
2002,21740,female,144.09933903224393,ai
2002,21740,male,120.69468536348188,ai
2002,21740,total,193.3283124453676,ai
2002,21921,female,78.18899228004918,ai
2002,21921,male,97.29724468573497,ai
2002,21921,total,112.19212828551753,ai
2002,30060,female,48.396767052684986,ai
2002,30060,male,52.08922478356979,ai
2002,30060,total,90.48337795396002,ai
2002,30420,female,43.10974380151227,ai
2002,30420,male,31.813960941055328,ai
2002,30420,total,68.9326880890713,ai
2004,21720,female,113.09504439675322,ai
2004,21720,male,113.37469112288213,ai
2004,21720,total,166.24660438955786,ai
2004,21740,female,73.75803923626519,ai
2004,21740,male,53.17153563616138,ai
2004,21740,total,90.05094507563318,ai
2004,21921,female,90.07208123776596,ai
2004,21921,male,107.07044789907012,ai
2004,21921,total,151.725982019175,ai
2004,30060,female,184.7283197479782,ai
2004,30060,male,147.15422824116942,ai
2004,30060,total,287.1762971321062,ai
2004,30420,female,93.5287832317466,ai
2004,30420,male,81.07103611107262,ai
2004,30420,total,153.59464353932242,ai
2006,21720,female,83.22928172286429,ai
2006,21720,male,84.54515676824639,ai
2006,21720,total,110.4132354431461,ai
2006,21740,female,86.97696416418104,ai
2006,21740,male,72.41892925822863,ai
2006,21740,total,119.5676196341834,ai
2006,21921,female,62.41595875954256,ai
2006,21921,male,58.66554705473579,ai
2006,21921,total,106.4782771296972,ai
2006,30060,female,86.2461085108669,ai
2006,30060,male,67.53093147283526,ai
2006,30060,total,138.40630360753266,ai
2006,30420,female,109.23764290068608,ai
2006,30420,male,82.62932745145997,ai
2006,30420,total,181.72211291137225,ai
2010,10110,female,106.85814356785797,ai
2010,10110,male,48.75635919247439,ai
2010,10110,total,107.61289792802822,ai
2010,10112,female,75.68320333963914,ai
2010,10112,male,50.49558794069466,ai
2010,10112,total,84.16862545940118,ai
2010,21720,female,98.26360714592404,ai
2010,21720,male,101.5909675869092,ai
2010,21720,total,155.83506168019107,ai
2010,21740,female,31.147093011369112,ai
2010,21740,male,28.00878479478368,ai
2010,21740,total,35.09217763440088,ai
2010,21921,female,61.18160008386963,ai
2010,21921,male,60.33352626583969,ai
2010,21921,total,83.18083378453856,ai
2010,30060,female,161.5825174248786,ai
2010,30060,male,133.22503463849145,ai
2010,30060,total,259.69676436889705,ai
2010,30420,female,70.12728444444905,ai
2010,30420,male,80.08994602686741,ai
2010,30420,total,115.70327120038056,ai
2012,10110,female,88.19670792511351,ai
2012,10110,male,41.66639800994049,ai
2012,10110,total,95.7850647823876,ai
2012,21720,female,82.7418414169326,ai
2012,21720,male,81.86709583473585,ai
2012,21720,total,120.6375590949069,ai
2012,21740,female,56.22778085851535,ai
2012,21740,male,32.86101187026192,ai
2012,21740,total,50.66576691753671,ai
2012,21921,female,55.03606366579789,ai
2012,21921,male,54.19544858110587,ai
2012,21921,total,83.51424346763957,ai
2012,30060,female,159.32673976437275,ai
2012,30060,male,124.8306197697479,ai
2012,30060,total,245.52146947474552,ai
2012,30420,female,86.2870810869779,ai
2012,30420,male,72.88912379308616,ai
2012,30420,total,139.92899200612098,ai
2014,10110,female,74.66343411258225,ai
2014,10110,male,47.97701289700978,ai
2014,10110,total,117.9444863257142,ai
2014,21720,female,96.8459750614604,ai
2014,21720,male,104.34822077498028,ai
2014,21720,total,150.11941223754928,ai
2014,21740,female,7.059218740707785,ai
2014,21740,male,7.297584831430324,ai
2014,21740,total,7.39268310118933,ai
2014,21921,female,59.2450344942708,ai
2014,21921,male,50.71095265656897,ai
2014,21921,total,79.57087642249486,ai
2014,30060,female,139.53455875352333,ai
2014,30060,male,137.96790398954101,ai
2014,30060,total,222.1085057668093,ai
2014,30420,female,82.3534634208205,ai
2014,30420,male,74.72254923336939,ai
2014,30420,total,140.77410544760787,ai
2016,10110,female,134.76305012459528,ai
2016,10110,male,52.44925057008178,ai
2016,10110,total,132.03541230439782,ai
2016,10112,female,73.32319534814927,ai
2016,10112,male,65.55848554838997,ai
2016,10112,total,103.19881821064514,ai
2016,21720,female,108.5167652808434,ai
2016,21720,male,111.27481120294117,ai
2016,21720,total,156.4874806066924,ai
2016,21740,female,51.059603312599045,ai
2016,21740,male,19.048929664198724,ai
2016,21740,total,33.445789894045056,ai
2016,21921,female,25.256372481214022,ai
2016,21921,male,35.55646957530143,ai
2016,21921,total,39.5899741164515,ai
2016,30060,female,206.4539315118881,ai
2016,30060,male,262.963127588057,ai
2016,30060,total,431.84817180241913,ai
2016,30420,female,152.5152247834515,ai
2016,30420,male,71.91580876168484,ai
2016,30420,total,215.18651958710905,ai
2018,10110,female,134.7960648771786,ai
2018,10110,male,92.21842456833431,ai
2018,10110,total,191.16364816853616,ai
2018,10112,female,86.22754588653665,ai
2018,10112,male,76.79501921158199,ai
2018,10112,total,118.98163081522397,ai
2018,21720,female,131.73270930001686,ai
2018,21720,male,123.2142091122426,ai
2018,21720,total,196.56784090976956,ai
2018,21740,female,116.71016741770563,ai
2018,21740,male,60.2608926492088,ai
2018,21740,total,107.40550388366816,ai
2018,21921,female,85.5721294400345,ai
2018,21921,male,92.48086766008694,ai
2018,21921,total,119.48743622267654,ai
2018,30060,female,166.38011372344778,ai
2018,30060,male,228.2695988403381,ai
2018,30060,total,376.93291932878225,ai
2018,30420,female,152.53845093536992,ai
2018,30420,male,87.6674750364246,ai
2018,30420,total,241.41556784160144,ai
1991,3005012,female,53.289866928691914,ai
1991,3005012,male,40.624982860909746,ai
1991,3005012,total,88.99500756685394,ai
1994,3005012,female,59.24819550657726,ai
1994,3005012,male,55.20878287743008,ai
1994,3005012,total,112.52835456642173,ai
1997,3005012,female,81.35349642254731,ai
1997,3005012,male,75.93655528669203,ai
1997,3005012,total,154.15332687454432,ai
2000,3005012,female,77.74575272486611,ai
2000,3005012,male,76.27717735631336,ai
2000,3005012,total,148.2276999441895,ai
2002,3005012,female,57.41905050165136,ai
2002,3005012,male,50.58876436774786,ai
2002,3005012,total,99.9115012871804,ai
2004,3005012,female,70.6057248892479,ai
2004,3005012,male,76.38721821180373,ai
2004,3005012,total,139.01719378211473,ai
2006,3005012,female,56.25923540034024,ai
2006,3005012,male,54.85109850738197,ai
2006,3005012,total,107.69680512587271,ai
2010,3005012,female,62.876551236217445,ai
2010,3005012,male,62.868800660097065,ai
2010,3005012,total,115.46006829350404,ai
2012,3005012,female,63.079620796535266,ai
2012,3005012,male,68.93722213624292,ai
2012,3005012,total,119.49540488637912,ai
2014,3005012,female,67.48408592437879,ai
2014,3005012,male,73.16277608463444,ai
2014,3005012,total,131.2206203588336,ai
2016,3005012,female,54.4708205118115,ai
2016,3005012,male,58.95820320226734,ai
2016,3005012,total,109.35226173891276,ai
2018,3005012,female,49.83051909070704,ai
2018,3005012,male,48.64716345403173,ai
2018,3005012,total,92.2194942876364,ai
1982,10110,female,34.49642270289945,bs_shelf
1982,10110,male,34.709004913617306,bs_shelf
1982,10110,total,51.82421132269826,bs_shelf
1982,10115,female,34.984786200950325,bs_shelf
1982,10115,male,31.664233213121022,bs_shelf
1982,10115,total,51.475819855940074,bs_shelf
1982,10130,female,69.53350673456126,bs_shelf
1982,10130,male,77.53600843690649,bs_shelf
1982,10130,total,113.29395307400634,bs_shelf
1982,10210,female,160.07247582967892,bs_shelf
1982,10210,male,102.01310544554984,bs_shelf
1982,10210,total,225.20655876445755,bs_shelf
1982,10285,female,78.2075206539275,bs_shelf
1982,10285,male,28.882728756196016,bs_shelf
1982,10285,total,81.10707845167826,bs_shelf
1982,21740,female,163.34673134872193,bs_shelf
1982,21740,male,137.265543025224,bs_shelf
1982,21740,total,213.6632307767558,bs_shelf
1983,10210,female,111.80776859803684,bs_shelf
1983,10210,male,83.468195227294,bs_shelf
1983,10210,total,168.97008355142637,bs_shelf
1983,21740,female,188.46500412185569,bs_shelf
1983,21740,male,190.4661135638044,bs_shelf
1983,21740,total,65.67845655389307,bs_shelf
1984,10210,female,142.5974076326807,bs_shelf
1984,10210,male,94.52440386039308,bs_shelf
1984,10210,total,208.4588538584743,bs_shelf
1984,21720,female,45.58599015722079,bs_shelf
1984,21720,male,63.81224211966732,bs_shelf
1984,21720,total,82.870261976703,bs_shelf
1984,21740,female,187.492698786126,bs_shelf
1984,21740,male,172.8053605888491,bs_shelf
1984,21740,total,310.13258760676706,bs_shelf
1985,10130,female,94.1543795223499,bs_shelf
1985,10130,male,92.80312231191888,bs_shelf
1985,10130,total,172.61486785344576,bs_shelf
1985,10210,female,123.56519862103016,bs_shelf
1985,10210,male,98.71672819487532,bs_shelf
1985,10210,total,186.35210363295033,bs_shelf
1985,21740,female,113.9395940181866,bs_shelf
1985,21740,male,123.8267695742761,bs_shelf
1985,21740,total,85.23229855108809,bs_shelf
1986,10210,female,157.3774070964062,bs_shelf
1986,10210,male,108.85306964898392,bs_shelf
1986,10210,total,230.4082271235455,bs_shelf
1986,21740,female,161.84246083506784,bs_shelf
1986,21740,male,114.64786870540016,bs_shelf
1986,21740,total,201.5928180319802,bs_shelf
1987,10210,female,111.45496414134864,bs_shelf
1987,10210,male,92.132718283814,bs_shelf
1987,10210,total,166.56542007432645,bs_shelf
1987,21740,female,154.67935916462417,bs_shelf
1987,21740,male,134.0815462950164,bs_shelf
1987,21740,total,195.7868105080653,bs_shelf
1988,10210,female,105.9894220696029,bs_shelf
1988,10210,male,70.82548210975287,bs_shelf
1988,10210,total,153.92325730466678,bs_shelf
1988,10285,female,36.50848251694005,bs_shelf
1988,10285,male,27.350737992139525,bs_shelf
1988,10285,total,58.04555656595929,bs_shelf
1988,21720,female,124.2488338605523,bs_shelf
1988,21720,male,139.8076407291724,bs_shelf
1988,21720,total,196.84655593544903,bs_shelf
1988,21740,female,109.93746995966812,bs_shelf
1988,21740,male,113.58312238598783,bs_shelf
1988,21740,total,171.63095256266817,bs_shelf
1989,10210,female,168.81172671972666,bs_shelf
1989,10210,male,106.7883756612771,bs_shelf
1989,10210,total,228.30357902396892,bs_shelf
1989,21720,female,118.2473722205594,bs_shelf
1989,21720,male,131.13322241492634,bs_shelf
1989,21720,total,195.3097569200322,bs_shelf
1989,21740,female,164.74253664432953,bs_shelf
1989,21740,male,145.8882151021541,bs_shelf
1989,21740,total,264.32030538539436,bs_shelf
1990,10210,female,154.45814777032126,bs_shelf
1990,10210,male,153.281503966797,bs_shelf
1990,10210,total,261.73694193517645,bs_shelf
1990,21720,female,99.11614593985628,bs_shelf
1990,21720,male,130.05365152137313,bs_shelf
1990,21720,total,159.1835607276829,bs_shelf
1990,21740,female,179.49211272083764,bs_shelf
1990,21740,male,152.68144675799178,bs_shelf
1990,21740,total,229.34932345296437,bs_shelf
1991,10210,female,158.87922822682174,bs_shelf
1991,10210,male,157.97313868229318,bs_shelf
1991,10210,total,281.3541986032287,bs_shelf
1991,21720,female,97.71133039964404,bs_shelf
1991,21720,male,101.08081412274096,bs_shelf
1991,21720,total,133.64867464402457,bs_shelf
1991,21740,female,93.63730130672288,bs_shelf
1991,21740,male,98.348640148613,bs_shelf
1991,21740,total,180.57736264551303,bs_shelf
1992,10130,female,81.26279926316292,bs_shelf
1992,10130,male,56.30970336627679,bs_shelf
1992,10130,total,117.75046397523435,bs_shelf
1992,10210,female,139.83490974455424,bs_shelf
1992,10210,male,88.23486881735855,bs_shelf
1992,10210,total,192.5192465342871,bs_shelf
1992,10285,female,78.50992547040303,bs_shelf
1992,10285,male,42.16373179358214,bs_shelf
1992,10285,total,113.6590037846648,bs_shelf
1992,21720,female,144.59807190055628,bs_shelf
1992,21720,male,121.22031510512844,bs_shelf
1992,21720,total,177.062918402028,bs_shelf
1992,21740,female,105.01983710732644,bs_shelf
1992,21740,male,105.82041455495876,bs_shelf
1992,21740,total,113.1305919728698,bs_shelf
1993,10110,female,36.21951513938286,bs_shelf
1993,10110,male,11.838044215193351,bs_shelf
1993,10110,total,47.11780287540635,bs_shelf
1993,10130,female,28.34105327054694,bs_shelf
1993,10130,male,17.819139259267647,bs_shelf
1993,10130,total,50.55289943543631,bs_shelf
1993,10210,female,104.11866432356236,bs_shelf
1993,10210,male,67.80547481969461,bs_shelf
1993,10210,total,133.39383755871756,bs_shelf
1993,10285,female,40.91285981862879,bs_shelf
1993,10285,male,27.61085048698696,bs_shelf
1993,10285,total,61.111761854109176,bs_shelf
1993,21720,female,110.04010938839366,bs_shelf
1993,21720,male,96.19553186668846,bs_shelf
1993,21720,total,147.9614728414524,bs_shelf
1993,21740,female,173.38271573327472,bs_shelf
1993,21740,male,133.82556357671024,bs_shelf
1993,21740,total,119.22018935194166,bs_shelf
1994,10110,female,35.95571502495335,bs_shelf
1994,10110,male,11.058829656980173,bs_shelf
1994,10110,total,55.65839499233436,bs_shelf
1994,10130,female,71.31918121795194,bs_shelf
1994,10130,male,53.255866990558175,bs_shelf
1994,10130,total,111.72835212841308,bs_shelf
1994,10210,female,103.54656830499384,bs_shelf
1994,10210,male,98.59653967411344,bs_shelf
1994,10210,total,186.2736186593106,bs_shelf
1994,10285,female,36.44924199402306,bs_shelf
1994,10285,male,38.16177346333577,bs_shelf
1994,10285,total,85.2379843685663,bs_shelf
1994,21720,female,129.8997168337085,bs_shelf
1994,21720,male,126.74183172218714,bs_shelf
1994,21720,total,182.93555844284907,bs_shelf
1994,21740,female,143.79140633812088,bs_shelf
1994,21740,male,170.27249432298902,bs_shelf
1994,21740,total,144.87412314854956,bs_shelf
1995,10130,female,75.36432330901441,bs_shelf
1995,10130,male,69.39474640701978,bs_shelf
1995,10130,total,133.35280967518673,bs_shelf
1995,10210,female,152.00566553561404,bs_shelf
1995,10210,male,110.81224580661828,bs_shelf
1995,10210,total,238.59597743183576,bs_shelf
1995,10285,female,74.8151010743971,bs_shelf
1995,10285,male,38.150819910324245,bs_shelf
1995,10285,total,97.85145717064972,bs_shelf
1995,21720,female,120.31867719537388,bs_shelf
1995,21720,male,131.63327888784195,bs_shelf
1995,21720,total,174.41797531615055,bs_shelf
1995,21740,female,130.71443277043446,bs_shelf
1995,21740,male,111.82431620665682,bs_shelf
1995,21740,total,109.57577564169252,bs_shelf
1996,10110,female,60.099366207689414,bs_shelf
1996,10110,male,27.329280293305526,bs_shelf
1996,10110,total,76.01033802652113,bs_shelf
1996,10210,female,157.46097602822687,bs_shelf
1996,10210,male,149.32376034208966,bs_shelf
1996,10210,total,265.7862026013917,bs_shelf
1996,10261,female,114.7949460639723,bs_shelf
1996,10261,male,85.854684947649,bs_shelf
1996,10261,total,179.51043901325954,bs_shelf
1996,21720,female,96.18552065071285,bs_shelf
1996,21720,male,134.49796205223737,bs_shelf
1996,21720,total,150.99802327771394,bs_shelf
1996,21740,female,194.4930770254804,bs_shelf
1996,21740,male,155.93565237544615,bs_shelf
1996,21740,total,306.3117636047011,bs_shelf
1997,10210,female,89.79333261689864,bs_shelf
1997,10210,male,90.2451787387861,bs_shelf
1997,10210,total,162.07556460748535,bs_shelf
1997,10261,female,89.30288374910343,bs_shelf
1997,10261,male,43.96877070161357,bs_shelf
1997,10261,total,108.52965252675229,bs_shelf
1997,21720,female,99.95603655205116,bs_shelf
1997,21720,male,137.93407489892965,bs_shelf
1997,21720,total,98.4866186238728,bs_shelf
1997,21740,female,124.17576845760884,bs_shelf
1997,21740,male,91.89562065114666,bs_shelf
1997,21740,total,116.91584543082978,bs_shelf
1998,10110,female,76.60347539047221,bs_shelf
1998,10110,male,29.06570388776414,bs_shelf
1998,10110,total,93.77808476368963,bs_shelf
1998,10115,female,19.91327425583564,bs_shelf
1998,10115,male,16.343448537096332,bs_shelf
1998,10115,total,31.54073767866703,bs_shelf
1998,10210,female,133.9892332166173,bs_shelf
1998,10210,male,104.42942368399288,bs_shelf
1998,10210,total,214.99344975001344,bs_shelf
1998,10261,female,83.65329008165796,bs_shelf
1998,10261,male,57.50495553252837,bs_shelf
1998,10261,total,126.0616479623878,bs_shelf
1998,10285,female,79.749374546605,bs_shelf
1998,10285,male,56.89032650188962,bs_shelf
1998,10285,total,124.2356342611962,bs_shelf
1998,21720,female,126.28395720687486,bs_shelf
1998,21720,male,127.72798417895484,bs_shelf
1998,21720,total,180.26248005444913,bs_shelf
1998,21740,female,165.64501859255236,bs_shelf
1998,21740,male,138.15869955832278,bs_shelf
1998,21740,total,277.04471033251286,bs_shelf
1999,10130,female,80.09586254140967,bs_shelf
1999,10130,male,66.30293922753123,bs_shelf
1999,10130,total,130.5054808933989,bs_shelf
1999,10210,female,181.1544264182548,bs_shelf
1999,10210,male,159.1441709456702,bs_shelf
1999,10210,total,309.148789567034,bs_shelf
1999,10261,female,98.9188873883929,bs_shelf
1999,10261,male,56.77709415130824,bs_shelf
1999,10261,total,140.2578518669916,bs_shelf
1999,21720,female,183.82024977563069,bs_shelf
1999,21720,male,156.4101574118776,bs_shelf
1999,21720,total,224.2486135898921,bs_shelf
1999,21740,female,176.8562606746153,bs_shelf
1999,21740,male,154.31045543245554,bs_shelf
1999,21740,total,252.8310686373628,bs_shelf
2000,10130,female,87.22404111651225,bs_shelf
2000,10130,male,65.42640788657665,bs_shelf
2000,10130,total,119.41850844677576,bs_shelf
2000,10210,female,112.10116844055042,bs_shelf
2000,10210,male,87.99740737949735,bs_shelf
2000,10210,total,201.44429052368545,bs_shelf
2000,10261,female,74.00267917939492,bs_shelf
2000,10261,male,59.655348044173635,bs_shelf
2000,10261,total,117.51842268560516,bs_shelf
2000,10285,female,89.80312904237562,bs_shelf
2000,10285,male,39.35318680788288,bs_shelf
2000,10285,total,104.62825864613065,bs_shelf
2000,21720,female,127.38888648510223,bs_shelf
2000,21720,male,146.77720588301497,bs_shelf
2000,21720,total,153.7673718506402,bs_shelf
2000,21740,female,149.08093850863813,bs_shelf
2000,21740,male,162.03339934529637,bs_shelf
2000,21740,total,221.587519518061,bs_shelf
2001,10130,female,105.85176641717766,bs_shelf
2001,10130,male,86.09651923279769,bs_shelf
2001,10130,total,171.10389119986482,bs_shelf
2001,10210,female,129.25610559447688,bs_shelf
2001,10210,male,97.370299145524,bs_shelf
2001,10210,total,196.70259012305013,bs_shelf
2001,10261,female,90.60367584641654,bs_shelf
2001,10261,male,59.1912143131989,bs_shelf
2001,10261,total,131.24004082165374,bs_shelf
2001,10285,female,80.23527504394427,bs_shelf
2001,10285,male,47.762601775895405,bs_shelf
2001,10285,total,107.89563123523509,bs_shelf
2001,21720,female,179.42327099040176,bs_shelf
2001,21720,male,249.2958085262123,bs_shelf
2001,21720,total,303.8858971034625,bs_shelf
2001,21740,female,204.96490142761365,bs_shelf
2001,21740,male,208.1894814663008,bs_shelf
2001,21740,total,303.91207497058707,bs_shelf
2002,10130,female,101.39222640324869,bs_shelf
2002,10130,male,57.80976822222715,bs_shelf
2002,10130,total,138.66619794502304,bs_shelf
2002,10210,female,178.56478897013196,bs_shelf
2002,10210,male,120.51548840924384,bs_shelf
2002,10210,total,252.39116032163707,bs_shelf
2002,10261,female,109.42254445436171,bs_shelf
2002,10261,male,63.0797680318619,bs_shelf
2002,10261,total,157.35808646445412,bs_shelf
2002,10285,female,88.55994528265103,bs_shelf
2002,10285,male,47.338896080884325,bs_shelf
2002,10285,total,123.60464975298284,bs_shelf
2002,21720,female,221.72087112262037,bs_shelf
2002,21720,male,222.8291477423607,bs_shelf
2002,21720,total,328.6274823696427,bs_shelf
2002,21740,female,214.7803761434127,bs_shelf
2002,21740,male,157.3794058415941,bs_shelf
2002,21740,total,323.3943732484534,bs_shelf
2003,10115,female,72.4548943122738,bs_shelf
2003,10115,male,59.0807575210174,bs_shelf
2003,10115,total,119.46732289951164,bs_shelf
2003,10130,female,53.809709237627615,bs_shelf
2003,10130,male,47.1772122981064,bs_shelf
2003,10130,total,91.76450537879325,bs_shelf
2003,10210,female,164.64104943100833,bs_shelf
2003,10210,male,110.04169100289526,bs_shelf
2003,10210,total,223.935325560234,bs_shelf
2003,10261,female,118.10007929114612,bs_shelf
2003,10261,male,92.52843253763908,bs_shelf
2003,10261,total,189.51063719199465,bs_shelf
2003,21720,female,161.4286545724451,bs_shelf
2003,21720,male,208.09299079499888,bs_shelf
2003,21720,total,264.87519108658023,bs_shelf
2003,21740,female,172.6394902731088,bs_shelf
2003,21740,male,118.08912322530838,bs_shelf
2003,21740,total,222.76184731426025,bs_shelf
2004,10110,female,158.43479281314256,bs_shelf
2004,10110,male,95.11612837976006,bs_shelf
2004,10110,total,216.6099934566996,bs_shelf
2004,10115,female,48.17206889254745,bs_shelf
2004,10115,male,47.39629386127742,bs_shelf
2004,10115,total,85.57002103077265,bs_shelf
2004,10130,female,89.53370571660233,bs_shelf
2004,10130,male,75.54727016337668,bs_shelf
2004,10130,total,139.06822858404192,bs_shelf
2004,10210,female,159.0185168635865,bs_shelf
2004,10210,male,111.0406217058605,bs_shelf
2004,10210,total,243.67081174597448,bs_shelf
2004,10261,female,74.0965416024666,bs_shelf
2004,10261,male,53.06277385803729,bs_shelf
2004,10261,total,108.15818382518876,bs_shelf
2004,21720,female,226.8475494875777,bs_shelf
2004,21720,male,228.33433210950616,bs_shelf
2004,21720,total,308.40478820281623,bs_shelf
2004,21740,female,185.7194667053611,bs_shelf
2004,21740,male,140.13751106613626,bs_shelf
2004,21740,total,245.4261261848487,bs_shelf
2005,10115,female,48.997982238848095,bs_shelf
2005,10115,male,40.43156886845998,bs_shelf
2005,10115,total,79.6394511145488,bs_shelf
2005,10130,female,97.97391519989048,bs_shelf
2005,10130,male,67.07283928095852,bs_shelf
2005,10130,total,136.07400408064734,bs_shelf
2005,10210,female,156.93151941560762,bs_shelf
2005,10210,male,119.29097704996376,bs_shelf
2005,10210,total,248.80821382180332,bs_shelf
2005,10261,female,110.85345359689876,bs_shelf
2005,10261,male,74.85205778070562,bs_shelf
2005,10261,total,128.69015325514246,bs_shelf
2005,10285,female,83.18236894205928,bs_shelf
2005,10285,male,39.23426084339684,bs_shelf
2005,10285,total,110.75869181855848,bs_shelf
2005,21720,female,161.29409477440117,bs_shelf
2005,21720,male,183.72235884556395,bs_shelf
2005,21720,total,211.89558047093473,bs_shelf
2005,21740,female,128.7006988539481,bs_shelf
2005,21740,male,161.66436434054847,bs_shelf
2005,21740,total,260.72149459987486,bs_shelf
2006,10115,female,42.079288373360434,bs_shelf
2006,10115,male,35.9689800285515,bs_shelf
2006,10115,total,81.3719679578196,bs_shelf
2006,10130,female,122.0149873741659,bs_shelf
2006,10130,male,107.30916844391248,bs_shelf
2006,10130,total,192.0567540205723,bs_shelf
2006,10210,female,97.767903205626,bs_shelf
2006,10210,male,80.77979462210958,bs_shelf
2006,10210,total,171.23830209311166,bs_shelf
2006,10261,female,112.76260410740213,bs_shelf
2006,10261,male,101.6851530214125,bs_shelf
2006,10261,total,150.61201442708136,bs_shelf
2006,10285,female,69.03840152429598,bs_shelf
2006,10285,male,47.176805902129466,bs_shelf
2006,10285,total,109.14812347346609,bs_shelf
2006,21720,female,395.7337466665476,bs_shelf
2006,21720,male,349.3533824695538,bs_shelf
2006,21720,total,491.9997177064257,bs_shelf
2006,21740,female,214.81207803085923,bs_shelf
2006,21740,male,218.3252197376587,bs_shelf
2006,21740,total,384.7710910183088,bs_shelf
2007,10115,female,45.743775876086815,bs_shelf
2007,10115,male,35.27434478500446,bs_shelf
2007,10115,total,86.01209236450605,bs_shelf
2007,10130,female,119.00731930574008,bs_shelf
2007,10130,male,92.8158306721848,bs_shelf
2007,10130,total,179.2047029210246,bs_shelf
2007,10210,female,192.90885347883912,bs_shelf
2007,10210,male,147.94388173525033,bs_shelf
2007,10210,total,292.70271335717774,bs_shelf
2007,10261,female,103.8183069747316,bs_shelf
2007,10261,male,90.29389567042644,bs_shelf
