year,species_code,comp_type,ae,ae_al,al,base,bin,grwth,region
2017,10210,male,152.90729845971416,127.58134915595583,138.92385648826038,160.5568684921474,1cm,Pooled,bs
2017,10210,total,234.0371699555508,190.61072296334777,227.6670719343537,289.53546672667767,1cm,Pooled,bs
2017,10261,female,110.42618984225746,79.10025298465916,88.74840220732943,125.41908839719248,1cm,Pooled,bs
2017,10261,male,80.19764890065709,48.76129425474781,49.537178871554474,82.69356782524157,1cm,Pooled,bs
2017,10261,total,157.66787247103838,83.89341685143101,93.37101696951494,192.75087251172644,1cm,Pooled,bs
2018,10210,female,209.7726931318452,161.35271357295886,161.59316382903918,201.98316400330265,1cm,Pooled,bs
2018,10210,male,145.0870572828817,112.13069434084696,103.9522503146755,138.0188392630173,1cm,Pooled,bs
2018,10210,total,307.1709900742525,199.50571658942928,216.44194376644,322.942240196318,1cm,Pooled,bs
2018,10261,female,120.57775987756128,67.31956831211167,64.46375092696707,124.67418652710572,1cm,Pooled,bs
2018,10261,male,96.6549360619881,52.749286630485386,47.4331288469989,94.2241611844072,1cm,Pooled,bs
2018,10261,total,188.04590903962844,75.13964939841348,71.58899682445781,199.4461405241072,1cm,Pooled,bs
2019,10210,female,169.9161792438091,116.08280842109778,134.6278516270646,203.3422801367384,1cm,Pooled,bs
2019,10210,male,121.23462865252414,92.69784987761976,103.43523184516305,138.21539458162036,1cm,Pooled,bs
2019,10210,total,213.36103013890673,136.68946233102696,179.42610655854463,304.990226891136,1cm,Pooled,bs
2019,10261,female,111.6996273088096,64.11270029277162,56.06743906836177,104.10483934848554,1cm,Pooled,bs
2019,10261,male,113.28314368798816,41.80623082270846,36.73230411862983,105.66031930738411,1cm,Pooled,bs
2019,10261,total,214.30855404943873,65.55182064675722,58.0809741826214,215.4431142945427,1cm,Pooled,bs
2021,10210,female,85.04403555168251,18.65998863321728,20.617368015007585,147.73520727545852,1cm,Pooled,bs
2021,10210,male,96.4916584291421,28.69533290637566,29.524680334923744,114.0088809628695,1cm,Pooled,bs
2021,10210,total,135.6679696883492,24.00681245281872,26.26331677245406,237.603199311733,1cm,Pooled,bs
2021,10261,female,137.4166640864499,70.00845856526772,65.09452633450242,140.47644070758795,1cm,Pooled,bs
2021,10261,male,152.1404734017599,71.8461753442526,64.05243540531458,148.76972585851345,1cm,Pooled,bs
2021,10261,total,280.17000580555424,105.377672680595,96.68345531315327,287.47224046845133,1cm,Pooled,bs
1984,21720,female,28.99131260092475,27.88518753576054,34.504065565277614,34.744218418895564,1cm,Pooled,bs
1984,21720,male,53.91059885010266,50.45872977876677,32.01478673146118,61.81739316693971,1cm,Pooled,bs
1984,21720,total,57.734564702467345,54.37090741523092,44.921608050268354,74.79387418014494,1cm,Pooled,bs
1988,21720,female,121.61112845773776,106.5693307847395,83.03610618438131,115.76403421072666,1cm,Pooled,bs
1988,21720,male,137.7168039031562,106.46015397413215,83.76379274457399,140.28991111800676,1cm,Pooled,bs
1988,21720,total,204.99821517722,167.69135946769256,117.82479592779062,193.17684623887249,1cm,Pooled,bs
1989,21720,female,114.0105345362939,94.38641458335684,71.64648756512929,117.49389183243156,1cm,Pooled,bs
1989,21720,male,120.003962946325,113.8412753470345,106.58292121199932,127.64262256228484,1cm,Pooled,bs
1989,21720,total,189.72445430900984,166.97641181823488,141.5738145314157,195.102825708107,1cm,Pooled,bs
1990,21720,female,84.21075897541725,77.71445445808916,74.42381130454196,103.73337305378,1cm,Pooled,bs
1990,21720,male,105.57749412173476,91.75712350942634,90.2377740560335,128.47653151599894,1cm,Pooled,bs
1990,21720,total,129.3547521939413,114.64551844469116,106.95849711823324,161.09954508915013,1cm,Pooled,bs
1991,21720,female,95.88219243872796,54.99041065419781,30.57364821752407,87.43481841932316,1cm,Pooled,bs
1991,21720,male,98.25364363364568,51.703658540885016,29.505925417964217,96.16950062977622,1cm,Pooled,bs
1991,21720,total,135.15054193720212,63.3054300934814,33.09921600938983,124.08869349226302,1cm,Pooled,bs
1992,21720,female,129.27780042653512,28.416863992810345,19.213953218182503,132.85118566867112,1cm,Pooled,bs
1992,21720,male,128.97173959082193,27.87231047257135,21.160770206721615,118.3635059079972,1cm,Pooled,bs
1992,21720,total,192.76506795424265,31.294807874482338,21.80153985451505,168.09081039777823,1cm,Pooled,bs
1993,21720,female,116.4434512966297,44.6378959677204,34.45680081874409,106.63087257527012,1cm,Pooled,bs
1993,21720,male,88.95564992281507,34.9633822951754,27.827055600051462,89.6765146827578,1cm,Pooled,bs
1993,21720,total,141.89452429074368,61.2978746983646,48.114740207929806,130.0818846452289,1cm,Pooled,bs
1994,21720,female,86.01142125871309,82.6567522776324,83.29645256339259,123.97128313874543,1cm,Pooled,bs
1994,21720,male,67.41782816511268,50.916626358002794,82.32320125464689,119.4889455104297,1cm,Pooled,bs
1994,21720,total,97.1594802905302,80.44962894247851,109.97968424736058,170.97631534132285,1cm,Pooled,bs
1995,21720,female,68.59684361072246,44.65131540790582,69.62738409838319,116.31967191497158,1cm,Pooled,bs
1995,21720,male,50.723016245676824,33.429719942467635,80.91041686094403,121.38889551232413,1cm,Pooled,bs
1995,21720,total,77.41020415813281,48.13371440498941,113.20928933351206,163.2840376498666,1cm,Pooled,bs
1996,21720,female,76.922327352874,69.4453811856629,73.85927411811352,89.4676860525951,1cm,Pooled,bs
1996,21720,male,78.9096724616877,63.674833024734525,88.37565936912274,132.38759820752023,1cm,Pooled,bs
1996,21720,total,99.08199224588552,80.77660864751903,101.72060579700046,144.0710475844242,1cm,Pooled,bs
1997,21720,female,106.64311797651146,111.4922331636152,102.60204954529932,102.33135719143156,1cm,Pooled,bs
1997,21720,male,118.89099299646954,116.5391259846296,106.41168436315289,123.33582967286029,1cm,Pooled,bs
1997,21720,total,94.65636414056904,101.32184058471356,93.72068253160516,91.17922669381502,1cm,Pooled,bs
1998,21720,female,58.40311466633917,60.57073718342335,90.20794917565578,114.96841948560918,1cm,Pooled,bs
1998,21720,male,72.76056538104193,87.59836314376206,74.33373801745233,119.2514652962926,1cm,Pooled,bs
1998,21720,total,93.20202391084926,116.98735180947254,108.41411582146762,164.05723372769273,1cm,Pooled,bs
1999,21720,female,132.05468497864524,68.64256599694731,51.08655733772314,192.82607741465895,1cm,Pooled,bs
1999,21720,male,144.53584385007397,78.74697989345846,53.714376718147584,154.36189352300602,1cm,Pooled,bs
1999,21720,total,189.83802357603187,91.99498964294904,60.24735662760363,225.5630900824195,1cm,Pooled,bs
2000,21720,female,113.45588193908578,48.445057017040725,49.56678847551917,123.8661372676662,1cm,Pooled,bs
2000,21720,male,136.32948138972773,65.63664014858571,62.12065072731369,137.4324430440575,1cm,Pooled,bs
2000,21720,total,141.29785726783695,66.09176647519668,64.09569900916887,147.76818683584736,1cm,Pooled,bs
2001,21720,female,157.0007273727879,118.47658204247178,102.35765297228116,169.03174388625283,1cm,Pooled,bs
2001,21720,male,199.63313234820856,133.53672749629018,81.40761468246738,250.58228857093297,1cm,Pooled,bs
2001,21720,total,239.09598511698596,173.77788622886845,114.2056036131941,289.3978583352814,1cm,Pooled,bs
2002,21720,female,124.50907246828696,45.7499967004856,37.21005978737602,225.62220528771152,1cm,Pooled,bs
2002,21720,male,153.9125887951614,50.97341079177915,38.5542050775376,228.25936725527492,1cm,Pooled,bs
2002,21720,total,186.17943911147083,54.61039755577294,41.31581120377229,346.7067378577924,1cm,Pooled,bs
2003,21720,female,168.57027716852127,145.64308946206907,113.46466023740552,150.4148787146439,1cm,Pooled,bs
2003,21720,male,201.24986396341,140.95586865827795,121.18527261321069,210.38825733845516,1cm,Pooled,bs
2003,21720,total,262.48850818790714,190.35722076168184,150.59591065905153,256.73001723890087,1cm,Pooled,bs
2004,21720,female,149.52593157100654,101.32840009467483,99.79414087576122,217.58139053025715,1cm,Pooled,bs
2004,21720,male,133.4916357082305,97.01390411996786,128.00535719023944,231.12630594956215,1cm,Pooled,bs
2004,21720,total,181.17974832035893,120.70672602319142,141.88196898543552,305.44999438413305,1cm,Pooled,bs
2005,21720,female,125.85597928855924,66.24653430551213,71.83763149928387,152.29597795789377,1cm,Pooled,bs
2005,21720,male,152.86561090465958,82.21932303071137,86.68539038634522,181.18621897298905,1cm,Pooled,bs
2005,21720,total,171.4656241763084,85.76412913211014,91.75821509204788,206.16484725681312,1cm,Pooled,bs
2006,21720,female,322.663122753045,227.87400805937125,178.68254232342682,415.99360224613935,1cm,Pooled,bs
2006,21720,male,326.47725508682237,247.4739810420974,167.66325671650097,357.641643428846,1cm,Pooled,bs
2006,21720,total,417.4957711664913,293.0500196009505,233.28498057304856,520.3824364162924,1cm,Pooled,bs
2007,21720,female,103.164487662623,108.10114777321236,96.5907122814134,97.25601671639104,1cm,Pooled,bs
2007,21720,male,96.16768884778872,94.53492277440525,94.51599246390468,96.54219891552496,1cm,Pooled,bs
2007,21720,total,58.21732222333448,57.5768035632608,61.9349272667209,62.394666205630166,1cm,Pooled,bs
2008,21720,female,61.2369698407887,44.97236093832413,151.29935925338742,200.39501777024492,1cm,Pooled,bs
2008,21720,male,60.7758247690336,45.59837207040657,158.92994613061956,188.71136787459852,1cm,Pooled,bs
2008,21720,total,78.62839818268847,57.26671594247846,199.10284724994452,247.51066960085564,1cm,Pooled,bs
2009,21720,female,143.97047848981998,94.81196590278716,194.21965712132985,320.95413818701974,1cm,Pooled,bs
2009,21720,male,137.69647911527537,82.3390999795579,165.7850027752061,303.89264260029614,1cm,Pooled,bs
2009,21720,total,134.13407799029454,110.09418067740862,159.67503337772288,194.54041066724383,1cm,Pooled,bs
2010,21720,female,52.83984196949904,39.723804621553704,114.398038151251,148.5684291920219,1cm,Pooled,bs
2010,21720,male,31.56540950737545,23.390960018695157,87.4863876249564,133.49913871857743,1cm,Pooled,bs
2010,21720,total,45.69504319230247,33.79435178940629,119.9880918994466,167.2987955538283,1cm,Pooled,bs
2011,21720,female,44.38606232358472,29.810558630052565,81.22711167822224,177.0482902213801,1cm,Pooled,bs
2011,21720,male,41.80611579730951,27.345480699825387,70.28794188684981,208.294533586755,1cm,Pooled,bs
2011,21720,total,48.57411845583347,32.788089660543314,78.9307912846627,138.9831866238257,1cm,Pooled,bs
2012,21720,female,29.782910510308778,22.35405732528484,68.74456956061725,148.94036818727432,1cm,Pooled,bs
2012,21720,male,40.329225833222864,31.43519395816784,85.64170689582825,154.66279666954088,1cm,Pooled,bs
2012,21720,total,54.20436241476675,42.347107240750944,99.04602607318688,156.15957914129248,1cm,Pooled,bs
2013,21720,female,58.50169777394783,39.74873519879098,89.98256192538192,110.6109083019372,1cm,Pooled,bs
2013,21720,male,56.78754751977117,38.3998080774608,87.94194783047693,117.34941933422172,1cm,Pooled,bs
2013,21720,total,70.91297480517737,48.0422759450794,106.46171325459348,126.67504798037058,1cm,Pooled,bs
2014,21720,female,135.06341918128325,120.028140729717,123.71189955113908,130.96009043433492,1cm,Pooled,bs
2014,21720,male,114.27786583519094,98.86906851179668,103.68120919944892,118.90276185880428,1cm,Pooled,bs
2014,21720,total,134.1599273126385,117.86944862411625,118.0917307632913,129.43113198517162,1cm,Pooled,bs
2015,21720,female,94.59691675081308,30.951138412809513,44.807007870769496,293.4995032012617,1cm,Pooled,bs
2015,21720,male,71.00928356417539,24.770351832374388,42.736450378000285,307.8994776391564,1cm,Pooled,bs
2015,21720,total,88.35232757616707,28.336265237728927,45.75517910033913,370.1439297245224,1cm,Pooled,bs
2016,21720,female,122.38250511096572,74.74658823429279,126.69677475004907,337.39157332599177,1cm,Pooled,bs
2016,21720,male,149.73451767422222,93.02502766690483,119.62902163149772,335.2999561790202,1cm,Pooled,bs
2016,21720,total,155.00988362291753,91.02105442193202,142.54097366359284,496.411340466734,1cm,Pooled,bs
2017,21720,female,110.25164392925838,69.15849710012486,88.1216097003823,281.46871846478393,1cm,Pooled,bs
2017,21720,male,119.77982862034987,90.20956985561496,106.40061289220418,335.5564764201504,1cm,Pooled,bs
2017,21720,total,133.0274294427015,86.07140075093025,109.17683827701048,441.7512674691384,1cm,Pooled,bs
2018,21720,female,120.27653772991772,90.7252217374431,117.65232722835786,261.4932614956846,1cm,Pooled,bs
2018,21720,male,113.33012669776272,96.12612293276116,118.09471597254247,245.692688520907,1cm,Pooled,bs
2018,21720,total,136.13469890592572,104.96060462979896,138.44318249988336,344.43682485926024,1cm,Pooled,bs
2019,21720,female,103.6902204836992,12.705270996254356,13.15076309296147,237.56369283403004,1cm,Pooled,bs
2019,21720,male,104.26096901116652,13.25534217827696,14.362657796126484,249.0760049255829,1cm,Pooled,bs
2019,21720,total,116.67217950601378,13.316935993611336,14.144661209034153,281.164743823022,1cm,Pooled,bs
2021,21720,female,137.49472335954667,95.96490449619009,85.88484621773797,366.3685496963619,1cm,Pooled,bs
2021,21720,male,202.93653245797844,89.5984635006465,59.93277653881217,357.84069518433824,1cm,Pooled,bs
2021,21720,total,199.13071911549417,104.61878144761434,76.99375099414306,537.9326526996847,1cm,Pooled,bs
1982,21740,female,151.27464995092834,60.21268661962429,61.98993923129752,153.44082526625672,1cm,Pooled,bs
1982,21740,male,111.87741601012344,46.396206454627375,54.38652355742312,125.72294706677306,1cm,Pooled,bs
1982,21740,total,190.04712443955145,65.92668218421458,69.51874333923512,205.47231322982188,1cm,Pooled,bs
1983,21740,female,96.56656803637452,39.80891780115003,59.32061942585051,185.7115689930128,1cm,Pooled,bs
1983,21740,male,76.92421366918745,32.18774607224866,54.82271994479372,169.97289260638303,1cm,Pooled,bs
1983,21740,total,59.85692189081172,40.176464170744126,50.88796297762109,65.98356528922203,1cm,Pooled,bs
1984,21740,female,48.906771708785165,18.30686042821759,27.149123313142844,188.7094721374702,1cm,Pooled,bs
1984,21740,male,59.784310431900835,21.875886572370664,31.27424938529517,180.7378489193364,1cm,Pooled,bs
1984,21740,total,66.35545405516339,22.871979644975205,34.04092968078988,321.26554759141305,1cm,Pooled,bs
1985,21740,female,93.94240976172053,58.73024573078824,66.29537058129915,113.82822825171144,1cm,Pooled,bs
1985,21740,male,103.53848302254166,65.0468250966213,77.53050671850615,121.91226704740774,1cm,Pooled,bs
1985,21740,total,72.41312302596289,56.40412183530866,59.95520604572833,77.08960868209687,1cm,Pooled,bs
1986,21740,female,115.88667752848058,92.49931560569416,96.45000589589505,156.06105366365324,1cm,Pooled,bs
1986,21740,male,118.1671983203031,89.45805260064972,67.88438492221267,111.83867937510594,1cm,Pooled,bs
1986,21740,total,177.07609416913323,146.84817003476942,133.97530926703948,191.53675021750792,1cm,Pooled,bs
1987,21740,female,54.69658537788158,41.00133316882837,78.42725565426464,150.11801276233126,1cm,Pooled,bs
1987,21740,male,52.22503310067177,40.096890352064975,71.20057253596028,141.15036217046227,1cm,Pooled,bs
1987,21740,total,63.77112016212629,47.53540520932221,93.83913490136965,194.3332863759983,1cm,Pooled,bs
1988,21740,female,61.12811465519183,41.82861650580869,55.5169383829768,106.0428739431688,1cm,Pooled,bs
1988,21740,male,71.12366843379634,36.83493260165994,39.698853793923526,114.01205171550107,1cm,Pooled,bs
1988,21740,total,87.87061659457771,49.87010480909247,61.04605437093953,165.21298549398472,1cm,Pooled,bs
1989,21740,female,45.84346070446138,29.73480503718559,58.074136140473385,165.04481543740155,1cm,Pooled,bs
1989,21740,male,47.53492013397338,29.566689519714608,48.84066768258682,152.65713701803944,1cm,Pooled,bs
1989,21740,total,58.832010179808314,36.058990857788665,69.386900599563,269.17055379940695,1cm,Pooled,bs
1990,21740,female,30.81629521924384,21.631579967431648,51.23992126819864,173.91615112398904,1cm,Pooled,bs
1990,21740,male,40.59322123569268,27.92691427537588,62.03320926592921,153.39619402659116,1cm,Pooled,bs
1990,21740,total,51.0678602193633,35.95424190230984,86.15684315147705,224.7858496370307,1cm,Pooled,bs
1991,21740,female,44.12979921947084,34.8274680313922,65.75822656721279,90.99043564075568,1cm,Pooled,bs
1991,21740,male,49.623413906814854,39.293828066873566,72.18290876001123,93.766067657787,1cm,Pooled,bs
1991,21740,total,85.00661932078884,67.23151252634264,125.7989581130244,168.98321232174573,1cm,Pooled,bs
1992,21740,female,86.70979552845286,59.76608171516008,81.12517813492597,107.28089706188466,1cm,Pooled,bs
1992,21740,male,94.9396473750273,71.6256369927544,91.2888809229535,108.4615127519626,1cm,Pooled,bs
1992,21740,total,108.3994833333457,93.0901055044404,121.42257146397353,118.41735496168717,1cm,Pooled,bs
1993,21740,female,72.35356324274387,60.60191091803846,114.04990776385166,168.65586492846973,1cm,Pooled,bs
1993,21740,male,92.38716994094598,82.35186076654159,107.6432839632258,134.16441962625126,1cm,Pooled,bs
1993,21740,total,90.00058736100299,83.15655066381295,101.59409138863482,110.5878778739034,1cm,Pooled,bs
1994,21740,female,85.79270952490914,70.38200487296932,86.28818340436281,144.02847013788127,1cm,Pooled,bs
1994,21740,male,51.4497642437284,33.61822324422528,83.05841781662822,154.84265779928083,1cm,Pooled,bs
1994,21740,total,81.59903447264661,63.32220423546085,99.05066854579344,123.7846606696964,1cm,Pooled,bs
1995,21740,female,121.84350994598596,63.04906700456018,73.04684790816768,131.00083986101114,1cm,Pooled,bs
1995,21740,male,89.1776778987604,54.38795921862525,69.02897902587858,105.09682841108778,1cm,Pooled,bs
1995,21740,total,102.5447362078566,64.43242850607434,74.48649309260661,109.02119984171964,1cm,Pooled,bs
1996,21740,female,147.4075767387019,76.12333920801694,98.74628469774416,206.6797872239692,1cm,Pooled,bs
1996,21740,male,152.796462362095,61.80271177507318,67.63384291468138,163.03698723983953,1cm,Pooled,bs
1996,21740,total,261.48115414155654,119.68313784094636,140.2861209015604,301.27503318400545,1cm,Pooled,bs
1997,21740,female,63.62598775134396,35.37427354279552,47.587924420999016,123.11405378424044,1cm,Pooled,bs
1997,21740,male,58.526547699422814,36.603445683966655,50.04183356610178,95.79523251566928,1cm,Pooled,bs
1997,21740,total,80.6049700660206,56.45529439411083,69.94728847408015,106.5210423058529,1cm,Pooled,bs
1998,21740,female,54.63538430822592,30.03284957740739,67.82453889832492,170.59983958102853,1cm,Pooled,bs
1998,21740,male,44.93101352214129,23.96248507407029,54.85171937029351,148.736113908502,1cm,Pooled,bs
1998,21740,total,68.36067059037983,35.997851213018265,89.78970106008855,289.21760906475504,1cm,Pooled,bs
1999,21740,female,53.915015864163465,28.310719430921814,58.52616807098289,176.18998380102613,1cm,Pooled,bs
1999,21740,male,115.37490710427952,52.61804858621116,62.3847673549725,146.82720126707846,1cm,Pooled,bs
1999,21740,total,104.40138906567138,49.62467939025223,84.01753234890896,252.66909167196135,1cm,Pooled,bs
2000,21740,female,53.00594809668791,27.864669737711793,44.39518378889644,157.76312898300583,1cm,Pooled,bs
2000,21740,male,85.47768693653488,42.949465166500666,55.5179198515786,160.98685469689417,1cm,Pooled,bs
2000,21740,total,90.23153901580903,46.23272414567292,68.75664857965144,232.2438817056776,1cm,Pooled,bs
2001,21740,female,119.80363466715868,95.57884877399376,158.48622293236812,208.9927511211434,1cm,Pooled,bs
2001,21740,male,162.40075758019452,124.66415146437606,149.55147219811423,191.1291661370296,1cm,Pooled,bs
2001,21740,total,204.1533626041365,157.33853299482865,217.3144981488893,292.82893452522967,1cm,Pooled,bs
2002,21740,female,146.8060455927474,118.51727455239946,171.89502105050477,217.000670581415,1cm,Pooled,bs
2002,21740,male,141.30427107142577,107.1210638001848,123.3595748893729,160.78009337665796,1cm,Pooled,bs
2002,21740,total,219.51143361420677,166.84286750179646,236.3441068793976,335.6093499616441,1cm,Pooled,bs
2003,21740,female,145.79029208911473,122.9913480382584,129.7027200892792,176.00510021923114,1cm,Pooled,bs
2003,21740,male,81.95876889929657,67.32083845196001,89.41957016751527,114.0715889476662,1cm,Pooled,bs
2003,21740,total,139.72053283751686,111.84043793347604,155.40485377478595,217.6287481188579,1cm,Pooled,bs
2004,21740,female,163.55580018813754,121.06341309329412,144.87603639427624,185.02741665327477,1cm,Pooled,bs
2004,21740,male,144.64212623097254,119.15068404648184,138.05609680521624,134.1252292791921,1cm,Pooled,bs
2004,21740,total,226.2329366422058,166.94150479983,211.5536694890996,236.42062453129196,1cm,Pooled,bs
2005,21740,female,130.39779592850613,77.28847838504073,90.60871661070486,128.14579405443018,1cm,Pooled,bs
2005,21740,male,146.38500831267427,89.45484026363235,107.80531905961084,161.32002394229394,1cm,Pooled,bs
2005,21740,total,216.71557210058285,113.85412970215764,151.2160549115467,265.1627614627599,1cm,Pooled,bs
2006,21740,female,256.5759153087004,231.7896337461221,176.28478401954314,204.4162453031982,1cm,Pooled,bs
2006,21740,male,233.7689567149547,170.54718352891203,145.24095128006883,202.80770506252148,1cm,Pooled,bs
2006,21740,total,385.8723694561912,348.1497628851651,294.5985926959482,345.72659367711265,1cm,Pooled,bs
2007,21740,female,135.28874593654376,73.94044084446136,52.02043799123541,117.8402314314899,1cm,Pooled,bs
2007,21740,male,187.60597460528984,115.660679489196,73.62618374925951,146.81569152759147,1cm,Pooled,bs
2007,21740,total,220.0634430210792,143.53133710417526,106.79307807381517,201.2529500064428,1cm,Pooled,bs
2008,21740,female,176.7164444655926,175.00764826949944,144.7904644135603,151.0155354627517,1cm,Pooled,bs
2008,21740,male,190.9683101969078,202.9873077946815,139.57164014075025,171.32425823194225,1cm,Pooled,bs
2008,21740,total,294.18832180017273,297.27341434134655,234.05604187733869,281.0114151621167,1cm,Pooled,bs
2009,21740,female,112.92186641884992,113.31624014600604,91.7999857373434,108.27097557399532,1cm,Pooled,bs
2009,21740,male,106.64141102116872,103.4808813007469,100.94746847179483,106.58340309256864,1cm,Pooled,bs
2009,21740,total,187.0872412101571,188.3814930586612,168.55961845422854,183.02293918725664,1cm,Pooled,bs
2010,21740,female,92.75108783739086,42.93442043226258,71.44650122170049,165.1270148769146,1cm,Pooled,bs
2010,21740,male,96.8375860121084,49.843841710640035,84.86398689399958,176.06371211999746,1cm,Pooled,bs
2010,21740,total,125.60750654702694,57.82035157809328,104.40138529383022,247.37969472413968,1cm,Pooled,bs
2011,21740,female,151.82678209419305,99.60464492938966,152.7233611398087,250.74862786831295,1cm,Pooled,bs
2011,21740,male,100.44513246165178,57.74963143270893,111.53930418739547,220.83827326022777,1cm,Pooled,bs
2011,21740,total,183.6375976213426,111.13011630346594,187.9213387774808,326.60474037938155,1cm,Pooled,bs
2012,21740,female,83.54122175315514,55.5208019157841,156.8579042894659,240.8710186116208,1cm,Pooled,bs
2012,21740,male,74.50042345836097,51.03029426516948,155.6956799410305,231.56883529176983,1cm,Pooled,bs
2012,21740,total,111.00268817973658,73.59307813732471,226.92795037592893,349.0323108167009,1cm,Pooled,bs
2013,21740,female,46.07478718583752,39.78947380254001,169.7597209374161,251.14896627400236,1cm,Pooled,bs
2013,21740,male,47.199637014418244,31.435897660264786,114.20357782546382,227.5473978912075,1cm,Pooled,bs
2013,21740,total,64.59970117721213,48.27867156768261,207.1757507624494,413.6313272698557,1cm,Pooled,bs
2014,21740,female,81.43784023775567,75.92232583232156,133.8885820504817,255.85867455637532,1cm,Pooled,bs
2014,21740,male,80.03837495448411,87.00267618302618,172.95563608801132,234.23694396630884,1cm,Pooled,bs
2014,21740,total,113.77448222553588,118.35100885215692,244.22519298410376,390.1117976212532,1cm,Pooled,bs
2015,21740,female,82.62230096403508,76.02602024104063,243.60201376293355,362.24164476239,1cm,Pooled,bs
2015,21740,male,98.94909437164448,68.64118656745626,123.67135208070177,351.217891759889,1cm,Pooled,bs
2015,21740,total,108.01598909807818,87.88010910547796,229.07973137581723,544.5750827637208,1cm,Pooled,bs
2016,21740,female,117.06311782739652,62.219562891739955,127.92615352266446,338.1149512150663,1cm,Pooled,bs
2016,21740,male,98.41941622245936,61.9553200089531,148.30191546208653,327.8505756059031,1cm,Pooled,bs
2016,21740,total,123.70872221113596,70.0907349138867,170.45705911679488,483.8486917044765,1cm,Pooled,bs
2017,21740,female,206.15840300239003,96.82472075931928,117.99435516730804,344.1773255296074,1cm,Pooled,bs
2017,21740,male,221.27878411327177,117.79955019609098,125.1123754188936,392.1799257246946,1cm,Pooled,bs
2017,21740,total,295.9175421385267,131.52318005201636,158.76853389142877,687.5805691261062,1cm,Pooled,bs
2018,21740,female,140.26084655335328,101.4693761803294,103.87368507042748,185.1423910815353,1cm,Pooled,bs
2018,21740,male,144.81456608553515,111.04350858659797,136.4544026307617,220.0604329026245,1cm,Pooled,bs
2018,21740,total,184.73441630504271,140.12062414471137,156.9207940778531,257.9576459646781,1cm,Pooled,bs
2019,21740,female,73.28879505931383,90.05592066352004,180.09802712498958,324.1834402403941,1cm,Pooled,bs
2019,21740,male,84.60191327854332,112.51759417486868,144.84173803812172,336.58292338721105,1cm,Pooled,bs
2019,21740,total,98.35509846976996,129.509095608626,217.64683834992255,441.36428613130505,1cm,Pooled,bs
2021,21740,female,107.82045373202412,95.35404191738066,188.409411525923,232.43736844417543,1cm,Pooled,bs
2021,21740,male,109.91448884318298,85.00814507825201,175.29731772943833,234.5070466340393,1cm,Pooled,bs
2021,21740,total,143.12032006102817,116.27640967666544,270.7493187369971,365.63494603347857,1cm,Pooled,bs
2022,21740,female,135.97571105847294,110.33425951210076,220.3896039838616,280.01483212134565,1cm,Pooled,bs
2022,21740,male,126.68781573911927,101.34511741253694,217.63250524448492,281.21145835946925,1cm,Pooled,bs
2022,21740,total,171.50425248029575,133.62688724080576,330.3400494938917,447.4149424723691,1cm,Pooled,bs
1982,10110,female,36.92351004967765,31.539658805936405,28.322740086426723,33.4052316279076,1cm,Annual,bs
1982,10110,male,31.969814386308823,26.84388446018924,30.08352585947929,37.093483949201975,1cm,Annual,bs
1982,10110,total,53.73651874089955,45.85550852153413,47.09529408792726,54.45817558041935,1cm,Annual,bs
1982,10130,female,73.96352357263792,64.92636887345364,64.5207323761714,77.96296634737585,1cm,Annual,bs
1982,10130,male,78.31273357509629,70.17503632953488,63.801029512704005,77.54045455823034,1cm,Annual,bs
1982,10130,total,130.87667650822897,118.8059248270798,105.10831945453717,120.97444314454088,1cm,Annual,bs
1982,10210,female,172.2414812668061,147.34464585647703,135.84072278190018,162.20477170048093,1cm,Annual,bs
1982,10210,male,103.01368208038537,93.69255662921051,90.2004892049574,101.74153466388218,1cm,Annual,bs
1982,10210,total,215.0281681002575,194.07259048599977,199.92868075805475,226.6296944455539,1cm,Annual,bs
1983,10210,female,118.177812739587,105.36852632533972,99.98688211985548,114.99971546446952,1cm,Annual,bs
1983,10210,male,87.86668591323921,81.86874616088424,69.14298256462797,80.76568112630132,1cm,Annual,bs
1983,10210,total,163.86470653974172,152.4489313716675,142.45923585033748,162.52799855368028,1cm,Annual,bs
1984,10210,female,161.28440732052073,137.3063454422265,116.10231251379446,138.3651947723275,1cm,Annual,bs
1984,10210,male,95.31467153295144,84.06725901145484,75.55837987569873,90.27917248376652,1cm,Annual,bs
1984,10210,total,209.91707977833497,184.51159017410993,168.14523420190886,197.49348736649296,1cm,Annual,bs
1985,10130,female,91.58388016412552,77.72045387932661,78.8055070139254,93.6461394491441,1cm,Annual,bs
1985,10130,male,90.22545555738805,85.29689938987146,73.62468632180769,89.05099802788341,1cm,Annual,bs
1985,10130,total,163.50744141558374,149.1139696713111,143.31907592346388,171.52287850811993,1cm,Annual,bs
1985,10210,female,153.35762673626814,141.73646170629934,111.46139761582867,125.32822003348346,1cm,Annual,bs
1985,10210,male,117.507778131315,102.00765204559464,86.47682281593997,101.04754181770208,1cm,Annual,bs
1985,10210,total,220.63053630206377,203.62965311713228,166.44870388115447,186.40273721258825,1cm,Annual,bs
1986,10210,female,162.35360176299463,143.465049665303,132.11845867435355,161.47571124181667,1cm,Annual,bs
1986,10210,male,113.07060556371212,102.2409677058906,92.77052847232734,109.97084728362586,1cm,Annual,bs
1986,10210,total,217.04142642098597,198.47438506631968,201.82040302633985,238.12986925626635,1cm,Annual,bs
