year,species_code,comp_type,iss_age,iss_length,region
1982,10130,female,69.53350673456126,1056.9373599711605,bs_shelf
1982,10130,male,77.53600843690649,1000.8578393449696,bs_shelf
1982,10130,total,113.29395307400634,1610.5481532408287,bs_shelf
1982,10210,female,160.07247582967892,2215.946946174068,bs_shelf
1982,10210,male,102.01310544554984,1426.3373235997078,bs_shelf
1982,10210,total,225.20655876445755,2594.801314852162,bs_shelf
1982,10285,female,78.2075206539275,1595.5914188748548,bs_shelf
1982,10285,male,28.882728756196016,1438.1211375146167,bs_shelf
1982,10285,total,81.10707845167826,2514.6728806183155,bs_shelf
1982,21740,female,163.34673134872193,1011.162474026463,bs_shelf
1982,21740,male,137.265543025224,920.8034365318944,bs_shelf
1982,21740,total,213.6632307767558,1238.5486227319218,bs_shelf
1983,10210,female,111.80776859803684,3352.0372482572675,bs_shelf
1983,10210,male,83.468195227294,2232.6207488197115,bs_shelf
1983,10210,total,168.97008355142637,4367.019922127759,bs_shelf
1983,21740,female,188.46500412185569,1698.0989284705374,bs_shelf
1983,21740,male,190.4661135638044,1393.973701879528,bs_shelf
1983,21740,total,65.67845655389307,1440.3435131406584,bs_shelf
1984,10210,female,142.5974076326807,3166.751241864575,bs_shelf
1984,10210,male,94.52440386039308,1814.8858208599577,bs_shelf
1984,10210,total,208.4588538584743,3830.992259045725,bs_shelf
1984,21720,female,45.58599015722079,1498.1008644350063,bs_shelf
1984,21720,male,63.81224211966732,1558.1516408023317,bs_shelf
1984,21720,total,82.870261976703,2423.937461912964,bs_shelf
1984,21740,female,187.492698786126,1518.7524582801277,bs_shelf
1984,21740,male,172.8053605888491,1298.978741350248,bs_shelf
1984,21740,total,310.13258760676706,1903.5745700863713,bs_shelf
1985,10130,female,94.1543795223499,1280.910929670075,bs_shelf
1985,10130,male,92.80312231191888,1309.8721622019193,bs_shelf
1985,10130,total,172.61486785344576,2140.879950451811,bs_shelf
1985,10210,female,123.56519862103016,1500.8537474032944,bs_shelf
1985,10210,male,98.71672819487532,943.287861327538,bs_shelf
1985,10210,total,186.35210363295033,1533.6660510627903,bs_shelf
1985,21740,female,113.9395940181866,549.6051795026507,bs_shelf
1985,21740,male,123.8267695742761,493.93040561478375,bs_shelf
1985,21740,total,85.23229855108809,321.13112901320955,bs_shelf
1986,10210,female,157.3774070964062,2322.8682769546294,bs_shelf
1986,10210,male,108.85306964898392,1046.2997369809732,bs_shelf
1986,10210,total,230.4082271235455,2320.808871526667,bs_shelf
1986,21740,female,161.84246083506784,1312.4367893285848,bs_shelf
1986,21740,male,114.64786870540016,1023.6190618751386,bs_shelf
1986,21740,total,201.5928180319802,1459.4526647377315,bs_shelf
1987,10210,female,111.45496414134864,1879.006438856364,bs_shelf
1987,10210,male,92.132718283814,996.0980590595452,bs_shelf
1987,10210,total,166.56542007432645,1880.287473653015,bs_shelf
1987,21740,female,154.67935916462417,1243.5814998464034,bs_shelf
1987,21740,male,134.0815462950164,1125.1177271232027,bs_shelf
1987,21740,total,195.7868105080653,1526.8585492193629,bs_shelf
1988,10210,female,105.9894220696029,1494.8668111862482,bs_shelf
1988,10210,male,70.82548210975287,907.1685965968168,bs_shelf
1988,10210,total,153.92325730466678,1616.1100148300277,bs_shelf
1988,10285,female,36.50848251694005,480.286004968512,bs_shelf
1988,10285,male,27.350737992139525,498.11728115518,bs_shelf
1988,10285,total,58.04555656595929,672.3728241040501,bs_shelf
1988,21720,female,124.2488338605523,863.3296008401851,bs_shelf
1988,21720,male,139.8076407291724,868.9690798294648,bs_shelf
1988,21720,total,196.84655593544903,1649.731676779793,bs_shelf
1988,21740,female,109.93746995966812,1699.0734704601423,bs_shelf
1988,21740,male,113.58312238598783,1222.6788123262206,bs_shelf
1988,21740,total,171.63095256266817,1981.819685918129,bs_shelf
1989,10210,female,168.81172671972666,1963.2768609643108,bs_shelf
1989,10210,male,106.7883756612771,1232.411759315463,bs_shelf
1989,10210,total,228.30357902396892,2148.0237622961113,bs_shelf
1989,21720,female,118.2473722205594,620.3182180874659,bs_shelf
1989,21720,male,131.13322241492634,620.3938668944885,bs_shelf
1989,21720,total,195.3097569200322,1175.778935126499,bs_shelf
1989,21740,female,164.74253664432953,1274.0236263823217,bs_shelf
1989,21740,male,145.8882151021541,1402.8292846041506,bs_shelf
1989,21740,total,264.32030538539436,1765.7485457521234,bs_shelf
1990,10210,female,154.45814777032126,1834.4800582836297,bs_shelf
1990,10210,male,153.281503966797,1289.7490223914124,bs_shelf
1990,10210,total,261.73694193517645,2223.836437179686,bs_shelf
1990,21720,female,99.11614593985628,669.5797577154058,bs_shelf
1990,21720,male,130.05365152137313,641.6093062812532,bs_shelf
1990,21720,total,159.1835607276829,1226.340659032956,bs_shelf
1990,21740,female,179.49211272083764,1236.286790771934,bs_shelf
1990,21740,male,152.68144675799178,1058.4895554569223,bs_shelf
1990,21740,total,229.34932345296437,1410.9139149754658,bs_shelf
1991,10210,female,158.87922822682174,2801.997174823618,bs_shelf
1991,10210,male,157.97313868229318,1787.5283281488414,bs_shelf
1991,10210,total,281.3541986032287,3445.853663410526,bs_shelf
1991,21720,female,97.71133039964404,967.9173105219584,bs_shelf
1991,21720,male,101.08081412274096,918.9003296545,bs_shelf
1991,21720,total,133.64867464402457,1199.7483456690693,bs_shelf
1991,21740,female,93.63730130672288,554.8804378200379,bs_shelf
1991,21740,male,98.348640148613,635.060770708318,bs_shelf
1991,21740,total,180.57736264551303,899.2597811218361,bs_shelf
1992,10130,female,81.26279926316292,910.9023565904032,bs_shelf
1992,10130,male,56.30970336627679,616.3114711435811,bs_shelf
1992,10130,total,117.75046397523435,1033.9407720237605,bs_shelf
1992,10210,female,139.83490974455424,1233.4461946032798,bs_shelf
1992,10210,male,88.23486881735855,826.3473019313547,bs_shelf
1992,10210,total,192.5192465342871,1531.766741824065,bs_shelf
1992,10285,female,78.50992547040303,949.4443804428092,bs_shelf
1992,10285,male,42.16373179358214,560.6178844307054,bs_shelf
1992,10285,total,113.6590037846648,1127.2846532245262,bs_shelf
1992,21720,female,144.59807190055628,713.1095741080848,bs_shelf
1992,21720,male,121.22031510512844,768.5674178501457,bs_shelf
1992,21720,total,177.062918402028,807.2787546883385,bs_shelf
1992,21740,female,105.01983710732644,727.8656554658975,bs_shelf
1992,21740,male,105.82041455495876,690.8418676825589,bs_shelf
1992,21740,total,113.1305919728698,777.8561660873868,bs_shelf
1993,10110,female,36.21951513938286,1294.5871309740237,bs_shelf
1993,10110,male,11.838044215193351,503.0905387369191,bs_shelf
1993,10110,total,47.11780287540635,1554.160006883356,bs_shelf
1993,10130,female,28.34105327054694,1560.065525564931,bs_shelf
1993,10130,male,17.819139259267647,1295.825495363433,bs_shelf
1993,10130,total,50.55289943543631,2160.0956469113216,bs_shelf
1993,10210,female,104.11866432356236,1600.5253452654647,bs_shelf
1993,10210,male,67.80547481969461,1080.1857072879502,bs_shelf
1993,10210,total,133.39383755871756,1722.4699758544302,bs_shelf
1993,10285,female,40.91285981862879,1084.8080353592895,bs_shelf
1993,10285,male,27.61085048698696,987.5479908440062,bs_shelf
1993,10285,total,61.111761854109176,1771.860967616783,bs_shelf
1993,21720,female,110.04010938839366,742.3874661090358,bs_shelf
1993,21720,male,96.19553186668846,658.5565189503412,bs_shelf
1993,21720,total,147.9614728414524,812.752661894172,bs_shelf
1993,21740,female,173.38271573327472,1723.8255932691309,bs_shelf
1993,21740,male,133.82556357671024,1624.198813448323,bs_shelf
1993,21740,total,119.22018935194166,1065.7827382428611,bs_shelf
1994,10110,female,35.95571502495335,1043.7649917263682,bs_shelf
1994,10110,male,11.058829656980173,546.4624360957117,bs_shelf
1994,10110,total,55.65839499233436,1330.4929236404696,bs_shelf
1994,10130,female,71.31918121795194,1561.9568341188522,bs_shelf
1994,10130,male,53.255866990558175,1259.9332205334772,bs_shelf
1994,10130,total,111.72835212841308,2224.53255594143,bs_shelf
1994,10210,female,103.54656830499384,1837.189652504384,bs_shelf
1994,10210,male,98.59653967411344,1363.899563309346,bs_shelf
1994,10210,total,186.2736186593106,2323.066702400787,bs_shelf
1994,10285,female,36.44924199402306,1346.180437903074,bs_shelf
1994,10285,male,38.16177346333577,932.3508899968714,bs_shelf
1994,10285,total,85.2379843685663,1725.511986830678,bs_shelf
1994,21720,female,129.8997168337085,728.0482552290622,bs_shelf
1994,21720,male,126.74183172218714,802.7748537367581,bs_shelf
1994,21720,total,182.93555844284907,1265.1325863159789,bs_shelf
1994,21740,female,143.79140633812088,1091.3632983350217,bs_shelf
1994,21740,male,170.27249432298902,1107.7599262335816,bs_shelf
1994,21740,total,144.87412314854956,1180.591675266577,bs_shelf
1995,10130,female,75.36432330901441,1236.4417572384275,bs_shelf
1995,10130,male,69.39474640701978,1180.4153950816735,bs_shelf
1995,10130,total,133.35280967518673,2006.4306291130777,bs_shelf
1995,10210,female,152.00566553561404,1523.1359860832774,bs_shelf
1995,10210,male,110.81224580661828,994.9757893372744,bs_shelf
1995,10210,total,238.59597743183576,1770.3880228008636,bs_shelf
1995,10285,female,74.8151010743971,1213.87816621148,bs_shelf
1995,10285,male,38.150819910324245,973.7487353749574,bs_shelf
1995,10285,total,97.85145717064972,1905.8557487596377,bs_shelf
1995,21720,female,120.31867719537388,1210.1453889008187,bs_shelf
1995,21720,male,131.63327888784195,1120.522989577253,bs_shelf
1995,21720,total,174.41797531615055,1998.747755130215,bs_shelf
1995,21740,female,130.71443277043446,571.3542450606333,bs_shelf
1995,21740,male,111.82431620665682,360.3401171073191,bs_shelf
1995,21740,total,109.57577564169252,518.5226378576118,bs_shelf
1996,10110,female,60.099366207689414,1579.5859226004895,bs_shelf
1996,10110,male,27.329280293305526,593.0355054023995,bs_shelf
1996,10110,total,76.01033802652113,1896.9983083776144,bs_shelf
1996,10210,female,157.46097602822687,1611.9214024218393,bs_shelf
1996,10210,male,149.32376034208966,1010.5646432682512,bs_shelf
1996,10210,total,265.7862026013917,1833.858802362252,bs_shelf
1996,10261,female,114.7949460639723,2209.4410476161606,bs_shelf
1996,10261,male,85.854684947649,2171.796834221015,bs_shelf
1996,10261,total,179.51043901325954,3369.182787124105,bs_shelf
1996,21720,female,96.18552065071285,783.1046296161107,bs_shelf
1996,21720,male,134.49796205223737,895.7717970136533,bs_shelf
1996,21720,total,150.99802327771394,1342.7672570339555,bs_shelf
1996,21740,female,194.4930770254804,1206.3162511539613,bs_shelf
1996,21740,male,155.93565237544615,1287.1271763736129,bs_shelf
1996,21740,total,306.3117636047011,1930.1861396345248,bs_shelf
1997,10210,female,89.79333261689864,1982.5716448719968,bs_shelf
1997,10210,male,90.2451787387861,1380.365459635646,bs_shelf
1997,10210,total,162.07556460748535,2400.7010318476528,bs_shelf
1997,10261,female,89.30288374910343,1862.0879425307064,bs_shelf
1997,10261,male,43.96877070161357,1804.0512726027357,bs_shelf
1997,10261,total,108.52965252675229,2747.690321462733,bs_shelf
1997,21720,female,99.95603655205116,831.7481264474612,bs_shelf
1997,21720,male,137.93407489892965,842.7601904570611,bs_shelf
1997,21720,total,98.4866186238728,1388.8913912928772,bs_shelf
1997,21740,female,124.17576845760884,741.1448570566978,bs_shelf
1997,21740,male,91.89562065114666,747.3402584760219,bs_shelf
1997,21740,total,116.91584543082978,359.66825699367763,bs_shelf
1998,10110,female,76.60347539047221,1186.4290059405012,bs_shelf
1998,10110,male,29.06570388776414,501.1666418816026,bs_shelf
1998,10110,total,93.77808476368963,1481.6120617882366,bs_shelf
1998,10115,female,19.91327425583564,113.8341448395429,bs_shelf
1998,10115,male,16.343448537096332,94.34636295543298,bs_shelf
1998,10115,total,31.54073767866703,210.17295609050063,bs_shelf
1998,10210,female,133.9892332166173,2390.028925781739,bs_shelf
1998,10210,male,104.42942368399288,1745.9249870044034,bs_shelf
1998,10210,total,214.99344975001344,3055.2589035234114,bs_shelf
1998,10261,female,83.65329008165796,2992.8673343849814,bs_shelf
1998,10261,male,57.50495553252837,2971.3916395847828,bs_shelf
1998,10261,total,126.0616479623878,4608.608341863055,bs_shelf
1998,10285,female,79.749374546605,1114.2022148712715,bs_shelf
1998,10285,male,56.89032650188962,1093.1755159454283,bs_shelf
1998,10285,total,124.2356342611962,1694.4569228888142,bs_shelf
1998,21720,female,126.28395720687486,1292.664245980014,bs_shelf
1998,21720,male,127.72798417895484,1304.7054313246322,bs_shelf
1998,21720,total,180.26248005444913,2196.020714275236,bs_shelf
1998,21740,female,165.64501859255236,1092.4290619767912,bs_shelf
1998,21740,male,138.15869955832278,1198.648695738315,bs_shelf
1998,21740,total,277.04471033251286,1538.910813262633,bs_shelf
1999,10130,female,80.09586254140967,1526.8846189848605,bs_shelf
1999,10130,male,66.30293922753123,1351.316904304964,bs_shelf
1999,10130,total,130.5054808933989,2327.8600825807307,bs_shelf
1999,10210,female,181.1544264182548,2506.8911920694804,bs_shelf
1999,10210,male,159.1441709456702,1630.1422129736018,bs_shelf
1999,10210,total,309.148789567034,3078.326192643097,bs_shelf
1999,10261,female,98.9188873883929,2410.849424784022,bs_shelf
1999,10261,male,56.77709415130824,1343.790908049773,bs_shelf
1999,10261,total,140.2578518669916,2374.03138213048,bs_shelf
1999,21720,female,183.82024977563069,1243.24678056532,bs_shelf
1999,21720,male,156.4101574118776,1315.9926941187186,bs_shelf
1999,21720,total,224.2486135898921,2077.8730212504447,bs_shelf
1999,21740,female,176.8562606746153,1314.985028608866,bs_shelf
1999,21740,male,154.31045543245554,1201.8112806829272,bs_shelf
1999,21740,total,252.8310686373628,1705.900898031232,bs_shelf
2000,10130,female,87.22404111651225,1588.1568419988944,bs_shelf
2000,10130,male,65.42640788657665,1334.1857274533136,bs_shelf
2000,10130,total,119.41850844677576,2138.0086196816083,bs_shelf
2000,10210,female,112.10116844055042,2047.940119494445,bs_shelf
2000,10210,male,87.99740737949735,1598.5000090514002,bs_shelf
2000,10210,total,201.44429052368545,2745.0356157771057,bs_shelf
2000,10261,female,74.00267917939492,622.6969039990319,bs_shelf
2000,10261,male,59.655348044173635,1777.2083457613603,bs_shelf
2000,10261,total,117.51842268560516,1062.0327220016857,bs_shelf
2000,10285,female,89.80312904237562,1026.7767294327637,bs_shelf
2000,10285,male,39.35318680788288,548.2235505485488,bs_shelf
2000,10285,total,104.62825864613065,1097.5860207585151,bs_shelf
2000,21720,female,127.38888648510223,1020.2209225830404,bs_shelf
2000,21720,male,146.77720588301497,1186.710926015385,bs_shelf
2000,21720,total,153.7673718506402,1395.5568305815532,bs_shelf
2000,21740,female,149.08093850863813,919.3706311936172,bs_shelf
2000,21740,male,162.03339934529637,899.604641383779,bs_shelf
2000,21740,total,221.587519518061,1173.9808105628535,bs_shelf
2001,10130,female,105.85176641717766,1194.5443317894244,bs_shelf
2001,10130,male,86.09651923279769,1150.3951332307283,bs_shelf
2001,10130,total,171.10389119986482,1860.482017135856,bs_shelf
2001,10210,female,129.25610559447688,1911.3991921983452,bs_shelf
2001,10210,male,97.370299145524,1272.6888595438284,bs_shelf
2001,10210,total,196.70259012305013,2359.24818087333,bs_shelf
2001,10261,female,90.60367584641654,1191.4275292561797,bs_shelf
2001,10261,male,59.1912143131989,1488.1184089954384,bs_shelf
2001,10261,total,131.24004082165374,1873.8530436006208,bs_shelf
2001,10285,female,80.23527504394427,1197.2800465280225,bs_shelf
2001,10285,male,47.762601775895405,824.7045280386965,bs_shelf
2001,10285,total,107.89563123523509,1597.8662325812031,bs_shelf
2001,21720,female,179.42327099040176,1449.438174732294,bs_shelf
2001,21720,male,249.2958085262123,1605.1417376310087,bs_shelf
2001,21720,total,303.8858971034625,1828.6810179208676,bs_shelf
2001,21740,female,204.96490142761365,1634.5775455190665,bs_shelf
2001,21740,male,208.1894814663008,1523.2212270409352,bs_shelf
2001,21740,total,303.91207497058707,1547.5760226549455,bs_shelf
2002,10130,female,101.39222640324869,706.0814531644552,bs_shelf
2002,10130,male,57.80976822222715,1008.216089771442,bs_shelf
2002,10130,total,138.66619794502304,1276.34387449607,bs_shelf
2002,10210,female,178.56478897013196,1941.7372764299255,bs_shelf
2002,10210,male,120.51548840924384,1400.2377265439443,bs_shelf
2002,10210,total,252.39116032163707,2377.2863218642674,bs_shelf
2002,10261,female,109.42254445436171,1442.598285573098,bs_shelf
2002,10261,male,63.0797680318619,1355.0439223926835,bs_shelf
2002,10261,total,157.35808646445412,2174.2262052558467,bs_shelf
2002,10285,female,88.55994528265103,857.2775695737006,bs_shelf
2002,10285,male,47.338896080884325,752.4637247644926,bs_shelf
2002,10285,total,123.60464975298284,1435.6808509985908,bs_shelf
2002,21720,female,221.72087112262037,1249.6873161015878,bs_shelf
2002,21720,male,222.8291477423607,1347.899512481554,bs_shelf
2002,21720,total,328.6274823696427,2158.7013185170363,bs_shelf
2002,21740,female,214.7803761434127,1764.1635536201777,bs_shelf
2002,21740,male,157.3794058415941,1327.581537588973,bs_shelf
2002,21740,total,323.3943732484534,2035.3233018299784,bs_shelf
2003,10115,female,72.4548943122738,151.14005320581325,bs_shelf
2003,10115,male,59.0807575210174,126.39281892513846,bs_shelf
2003,10115,total,119.46732289951164,281.35619280637064,bs_shelf
2003,10130,female,53.809709237627615,1135.2110704816462,bs_shelf
2003,10130,male,47.1772122981064,1227.0519345278285,bs_shelf
2003,10130,total,91.76450537879325,1930.4116597357008,bs_shelf
2003,10210,female,164.64104943100833,1209.7386338054234,bs_shelf
2003,10210,male,110.04169100289526,1115.758364943643,bs_shelf
2003,10210,total,223.935325560234,1636.0523698519448,bs_shelf
2003,10261,female,118.10007929114612,1328.1320710034504,bs_shelf
2003,10261,male,92.52843253763908,936.7924888667272,bs_shelf
2003,10261,total,189.51063719199465,1608.7948282191771,bs_shelf
2003,21720,female,161.4286545724451,532.1264392675255,bs_shelf
2003,21720,male,208.09299079499888,826.5898709222292,bs_shelf
2003,21720,total,264.87519108658023,1040.3319912717066,bs_shelf
2003,21740,female,172.6394902731088,1032.4346856523905,bs_shelf
2003,21740,male,118.08912322530838,341.7466903569819,bs_shelf
2003,21740,total,222.76184731426025,715.9317122695807,bs_shelf
2004,10110,female,158.43479281314256,2214.78490001309,bs_shelf
2004,10110,male,95.11612837976006,941.7133337884878,bs_shelf
2004,10110,total,216.6099934566996,2645.131790210645,bs_shelf
2004,10115,female,48.17206889254745,122.98337936045095,bs_shelf
2004,10115,male,47.39629386127742,153.95474813273302,bs_shelf
2004,10115,total,85.57002103077265,269.106864406262,bs_shelf
2004,10130,female,89.53370571660233,1546.680033926161,bs_shelf
2004,10130,male,75.54727016337668,1632.1246961961417,bs_shelf
2004,10130,total,139.06822858404192,2684.1804205113294,bs_shelf
2004,10210,female,159.0185168635865,1899.167336924801,bs_shelf
2004,10210,male,111.0406217058605,1287.4902909145128,bs_shelf
2004,10210,total,243.67081174597448,2274.610146714475,bs_shelf
2004,10261,female,74.0965416024666,1370.8165029279442,bs_shelf
2004,10261,male,53.06277385803729,1384.147121810308,bs_shelf
2004,10261,total,108.15818382518876,2032.6822174567433,bs_shelf
2004,21720,female,226.8475494875777,1217.4137792958502,bs_shelf
2004,21720,male,228.33433210950616,1276.1462586067216,bs_shelf
2004,21720,total,308.40478820281623,1887.1100074034423,bs_shelf
2004,21740,female,185.7194667053611,1794.526704362654,bs_shelf
2004,21740,male,140.13751106613626,2113.809458943648,bs_shelf
2004,21740,total,245.4261261848487,2668.315492694692,bs_shelf
2005,10115,female,48.997982238848095,100.5855992767418,bs_shelf
2005,10115,male,40.43156886845998,109.9965426243852,bs_shelf
2005,10115,total,79.6394511145488,214.85950229007005,bs_shelf
2005,10130,female,97.97391519989048,1521.3843658492467,bs_shelf
2005,10130,male,67.07283928095852,1557.561098041312,bs_shelf
2005,10130,total,136.07400408064734,2446.513164146469,bs_shelf
2005,10210,female,156.93151941560762,1373.949333832924,bs_shelf
2005,10210,male,119.29097704996376,855.0676225078132,bs_shelf
2005,10210,total,248.80821382180332,1765.9646750872432,bs_shelf
2005,10261,female,110.85345359689876,1281.6006777738576,bs_shelf
2005,10261,male,74.85205778070562,1162.4273131185737,bs_shelf
2005,10261,total,128.69015325514246,1557.4136600034326,bs_shelf
2005,10285,female,83.18236894205928,1043.7927620690025,bs_shelf
2005,10285,male,39.23426084339684,956.3402284530192,bs_shelf
2005,10285,total,110.75869181855848,1564.7231885887263,bs_shelf
2005,21720,female,161.29409477440117,784.8099838439471,bs_shelf
2005,21720,male,183.72235884556395,910.234227466438,bs_shelf
2005,21720,total,211.89558047093473,1163.962676845116,bs_shelf
2005,21740,female,128.7006988539481,1289.024379297116,bs_shelf
2005,21740,male,161.66436434054847,1315.0514780680642,bs_shelf
2005,21740,total,260.72149459987486,1783.7374023970178,bs_shelf
2006,10115,female,42.079288373360434,117.84962446256031,bs_shelf
2006,10115,male,35.9689800285515,96.30964226479806,bs_shelf
2006,10115,total,81.3719679578196,211.0278746915176,bs_shelf
2006,10130,female,122.0149873741659,1859.418913758234,bs_shelf
2006,10130,male,107.30916844391248,1749.253660609328,bs_shelf
2006,10130,total,192.0567540205723,2815.602566352074,bs_shelf
2006,10210,female,97.767903205626,2642.1570923810405,bs_shelf
2006,10210,male,80.77979462210958,1667.6215548675773,bs_shelf
2006,10210,total,171.23830209311166,3374.359980585125,bs_shelf
2006,10261,female,112.76260410740213,1520.5896400390966,bs_shelf
2006,10261,male,101.6851530214125,1529.9246162180027,bs_shelf
2006,10261,total,150.61201442708136,2214.386720739207,bs_shelf
2006,10285,female,69.03840152429598,969.1155612720476,bs_shelf
2006,10285,male,47.176805902129466,821.5039469249499,bs_shelf
2006,10285,total,109.14812347346609,1452.584797336762,bs_shelf
2006,21720,female,395.7337466665476,1563.6461765304057,bs_shelf
2006,21720,male,349.3533824695538,1510.634370103389,bs_shelf
2006,21720,total,491.9997177064257,2486.5101243702393,bs_shelf
2006,21740,female,214.81207803085923,1314.064623396759,bs_shelf
2006,21740,male,218.3252197376587,1520.167768792625,bs_shelf
2006,21740,total,384.7710910183088,1767.0720835601958,bs_shelf
2007,10115,female,45.743775876086815,96.4253400249506,bs_shelf
2007,10115,male,35.27434478500446,96.43576762674624,bs_shelf
2007,10115,total,86.01209236450605,217.4168853949351,bs_shelf
2007,10130,female,119.00731930574008,1304.748707245646,bs_shelf
2007,10130,male,92.8158306721848,1355.6003582111134,bs_shelf
2007,10130,total,179.2047029210246,2160.942850379972,bs_shelf
2007,10210,female,192.90885347883912,1799.4786430533266,bs_shelf
2007,10210,male,147.94388173525033,1388.059014261706,bs_shelf
2007,10210,total,292.70271335717774,2233.4360585591353,bs_shelf
2007,10261,female,103.8183069747316,929.541193775064,bs_shelf
2007,10261,male,90.29389567042644,1642.4662211475534,bs_shelf
2007,10261,total,175.58269360536335,1794.846812301449,bs_shelf
2007,10285,female,92.81135351322308,1077.2880640786052,bs_shelf
2007,10285,male,46.24558908549952,783.9650800293588,bs_shelf
2007,10285,total,114.478940001713,1345.1987580196633,bs_shelf
2007,21720,female,102.61853706239636,258.3038478556966,bs_shelf
2007,21720,male,101.38987422682116,218.97790403748485,bs_shelf
2007,21720,total,54.616842018277595,269.52763916128936,bs_shelf
2007,21740,female,122.46985524761888,971.5052400619992,bs_shelf
2007,21740,male,150.72870074146354,1022.623933276877,bs_shelf
2007,21740,total,214.81867341585703,962.9949103508932,bs_shelf
2008,10115,female,30.34701898892649,59.33318980901025,bs_shelf
2008,10115,male,29.101520683713144,64.111993199218,bs_shelf
2008,10115,total,76.28719046701853,158.67591527294317,bs_shelf
2008,10130,female,98.79289445798727,1162.8403667351215,bs_shelf
2008,10130,male,76.67167534245897,942.6737353896405,bs_shelf
2008,10130,total,143.42361049640758,1648.3638105957195,bs_shelf
2008,10210,female,204.11907099265767,1302.1285571571427,bs_shelf
2008,10210,male,181.6578911621481,1124.210915658971,bs_shelf
2008,10210,total,342.5897020047152,1635.7875930229554,bs_shelf
2008,10261,female,92.806215656507,764.9094979440175,bs_shelf
2008,10261,male,56.22483732211411,1447.227586650081,bs_shelf
2008,10261,total,122.78029793749752,1417.2415790961168,bs_shelf
2008,10285,female,83.2431189803868,1251.5093946421946,bs_shelf
2008,10285,male,52.51115405970806,1038.6353269929384,bs_shelf
2008,10285,total,121.17612342614387,1746.8290506646968,bs_shelf
2008,21720,female,187.91960696204288,1201.0107069029043,bs_shelf
2008,21720,male,181.10137333423688,1172.5289962711026,bs_shelf
2008,21720,total,235.1630453022165,1757.033370085946,bs_shelf
2008,21740,female,162.19733730713807,1203.077227732312,bs_shelf
2008,21740,male,177.86959253040618,1123.044793189529,bs_shelf
2008,21740,total,294.8204161171366,1443.0974751761812,bs_shelf
2009,10115,female,50.92098800729699,82.43444075767604,bs_shelf
2009,10115,male,58.28848838114777,116.69782642585557,bs_shelf
2009,10115,total,133.49898717760846,290.9571474493964,bs_shelf
2009,10130,female,139.58802751838112,1489.97813349878,bs_shelf
2009,10130,male,106.10618336848114,1242.386147460584,bs_shelf
2009,10130,total,228.53523014569743,2216.9994511902296,bs_shelf
2009,10210,female,185.12124563423285,1196.745786321197,bs_shelf
2009,10210,male,135.03451892744116,980.8607676668612,bs_shelf
2009,10210,total,283.41516318180953,1424.0737290671575,bs_shelf
2009,10261,female,181.34876078434556,1336.1523923886805,bs_shelf
2009,10261,male,120.01366420657948,1041.5266289870597,bs_shelf
2009,10261,total,259.74234691045905,1740.4319069845592,bs_shelf
2009,10285,female,142.53128665650502,1467.2323279059358,bs_shelf
2009,10285,male,87.97584565585092,1805.113068404937,bs_shelf
2009,10285,total,199.88983277068965,2806.9109278292935,bs_shelf
2009,21720,female,336.768040813925,1538.4004351934666,bs_shelf
2009,21720,male,301.07052419766944,1528.8240926272274,bs_shelf
2009,21720,total,200.63630842755873,907.9195368052088,bs_shelf
2009,21740,female,107.90357609290452,979.5453218620456,bs_shelf
2009,21740,male,110.83467795810115,858.299144722305,bs_shelf
2009,21740,total,186.365764155868,1183.344761772013,bs_shelf
2010,10110,female,142.19514777340538,1932.9660420524249,bs_shelf
2010,10110,male,75.00046244085259,724.7905689792498,bs_shelf
2010,10110,total,203.62705444474545,2318.2679359250137,bs_shelf
2010,10115,female,60.642256803050095,191.90724360842495,bs_shelf
2010,10115,male,81.99025483174569,261.3048364877964,bs_shelf
2010,10115,total,232.9252623610521,714.904958392269,bs_shelf
2010,10130,female,137.23785301086005,963.6203994064516,bs_shelf
2010,10130,male,101.54122573797736,567.6656868987261,bs_shelf
2010,10130,total,205.62414928899992,1160.8130335961605,bs_shelf
2010,10210,female,202.04894008800252,1287.7831977892477,bs_shelf
2010,10210,male,161.76276985600498,925.1771992480984,bs_shelf
2010,10210,total,328.6144124446647,1559.5273425790178,bs_shelf
2010,10261,female,124.88447281758734,1094.7596592558473,bs_shelf
2010,10261,male,100.35262506637906,898.8851009734376,bs_shelf
2010,10261,total,193.30831980591816,1417.0014251458344,bs_shelf
2010,10285,female,105.06395931613426,1008.7580265450904,bs_shelf
2010,10285,male,62.88982356686227,1294.6513002070965,bs_shelf
2010,10285,total,141.1980699633613,2009.6778072647137,bs_shelf
2010,21720,female,135.052458341782,827.4640804571441,bs_shelf
2010,21720,male,123.99131234505896,805.548497808259,bs_shelf
2010,21720,total,150.2355251422052,1190.51179944243,bs_shelf
2010,21740,female,171.9095631099077,978.3205028737536,bs_shelf
2010,21740,male,163.56209964686175,951.0331859368496,bs_shelf
2010,21740,total,240.1972581971004,1250.935839766067,bs_shelf
2011,10115,female,122.77986163904254,547.7131885846935,bs_shelf
2011,10115,male,161.42298340196288,652.2714606123423,bs_shelf
2011,10115,total,263.28879231984155,1168.8878431755627,bs_shelf
2011,10130,female,127.1506247684402,665.6576615854167,bs_shelf
2011,10130,male,114.05013902411956,731.3600009243061,bs_shelf
2011,10130,total,208.2162409475553,1045.4845280292463,bs_shelf
2011,10210,female,159.97177267533334,965.8615629221468,bs_shelf
